   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   3.056343283582e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   4.164552238806e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.030597014925e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   3.056343283582e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   4.164552238806e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.030597014925e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   3.056343283582e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   4.164552238806e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.030597014925e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   3.056343283582e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   4.164552238806e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.245895522388e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   3.056343283582e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   4.164552238806e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.245895522388e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   3.056343283582e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   4.164552238806e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.245895522388e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   3.056343283582e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   4.164552238806e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.245895522388e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   3.056343283582e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   4.164552238806e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.245895522388e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   3.056343283582e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   4.164552238806e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.245895522388e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   1.271268656716e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   3.278731343284e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.245895522388e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   1.271268656716e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   3.278731343284e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.245895522388e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   1.271268656716e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   3.278731343284e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.245895522388e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   1.271268656716e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   3.278731343284e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.245895522388e+00   4.050746268657e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
   1.100000000000e+00   1.110074626866e+00   1.120149253731e+00   1.130223880597e+00   1.140298507463e+00   1.150373134328e+00   1.160447761194e+00   1.170522388060e+00   1.180597014925e+00   1.190671641791e+00   1.200746268657e+00   1.210820895522e+00   1.220895522388e+00   1.230970149254e+00   1.241044776119e+00   1.251119402985e+00   1.261194029851e+00   1.271268656716e+00   3.106716417910e+00   3.157089552239e+00   3.207462686567e+00   3.257835820896e+00   3.308208955224e+00   3.358582089552e+00   3.408955223881e+00   3.459328358209e+00   3.509701492537e+00   3.560074626866e+00   3.610447761194e+00   3.660820895522e+00   3.711194029851e+00   3.761567164179e+00   3.811940298507e+00   3.862313432836e+00   3.912686567164e+00   3.963059701493e+00   4.013432835821e+00   4.063805970149e+00   4.114179104478e+00   3.278731343284e+00   3.308955223881e+00   3.339179104478e+00   3.369402985075e+00   3.399626865672e+00   3.429850746269e+00   3.460074626866e+00   3.490298507463e+00   3.520522388060e+00   3.550746268657e+00   3.580970149254e+00   3.611194029851e+00   3.641417910448e+00   3.671641791045e+00   3.701865671642e+00   3.732089552239e+00   3.762313432836e+00   3.792537313433e+00   3.822761194030e+00   3.852985074627e+00   3.883208955224e+00   3.913432835821e+00   3.943656716418e+00   3.973880597015e+00   4.004104477612e+00   4.034328358209e+00   4.064552238806e+00   4.094776119403e+00   4.125000000000e+00   4.155223880597e+00   4.185447761194e+00   4.215671641791e+00   4.245895522388e+00   4.276119402985e+00   4.070895522388e+00   4.091044776119e+00   4.111194029851e+00   4.131343283582e+00   4.151492537313e+00   4.171641791045e+00   4.191791044776e+00   4.211940298507e+00   4.232089552239e+00   4.252238805970e+00   4.272388059701e+00   4.292537313433e+00   4.312686567164e+00   4.332835820896e+00   4.352985074627e+00   4.373134328358e+00   4.393283582090e+00   4.413432835821e+00   4.433582089552e+00   4.453731343284e+00   4.473880597015e+00   4.494029850746e+00
